date,time,temperature_F,humidity_%,pressure_in,condition
29/8/2024,6:00 PM,84 °F,74%,29.67 in,Mostly Cloudy
29/8/2024,6:30 PM,84 °F,79%,29.67 in,Mostly Cloudy
29/8/2024,7:00 PM,84 °F,79%,29.67 in,Mostly Cloudy
29/8/2024,7:30 PM,82 °F,84%,29.70 in,Mostly Cloudy
29/8/2024,8:00 PM,81 °F,89%,29.70 in,Mostly Cloudy
29/8/2024,8:30 PM,81 °F,89%,29.70 in,Mostly Cloudy
29/8/2024,9:00 PM,81 °F,89%,29.70 in,Mostly Cloudy
29/8/2024,9:30 PM,81 °F,89%,29.73 in,Mostly Cloudy
29/8/2024,10:00 PM,79 °F,94%,29.73 in,Partly Cloudy
29/8/2024,10:30 PM,79 °F,94%,29.73 in,Partly Cloudy
29/8/2024,11:00 PM,81 °F,89%,29.73 in,Partly Cloudy
29/8/2024,11:30 PM,79 °F,94%,29.73 in,Partly Cloudy
30/8/2024,12:00 AM,79 °F,94%,29.73 in,Partly Cloudy
30/8/2024,12:30 AM,79 °F,94%,29.73 in,Partly Cloudy
30/8/2024,1:00 AM,79 °F,94%,29.73 in,Partly Cloudy
30/8/2024,1:30 AM,79 °F,94%,29.70 in,Partly Cloudy
30/8/2024,2:00 AM,77 °F,100%,29.70 in,Partly Cloudy
30/8/2024,2:30 AM,77 °F,100%,29.70 in,Partly Cloudy
30/8/2024,3:00 AM,77 °F,94%,29.70 in,Partly Cloudy
30/8/2024,3:30 AM,77 °F,94%,29.70 in,Partly Cloudy
30/8/2024,4:00 AM,77 °F,89%,29.70 in,Partly Cloudy
30/8/2024,4:30 AM,75 °F,94%,29.67 in,Partly Cloudy
30/8/2024,5:00 AM,75 °F,100%,29.70 in,Partly Cloudy
30/8/2024,5:30 AM,75 °F,100%,29.70 in,Partly Cloudy
30/8/2024,6:00 AM,75 °F,100%,29.70 in,Fair
30/8/2024,6:30 AM,75 °F,100%,29.70 in,Fair
30/8/2024,7:00 AM,75 °F,100%,29.70 in,Fair
30/8/2024,7:30 AM,77 °F,94%,29.73 in,Fair
30/8/2024,8:00 AM,79 °F,89%,29.73 in,Fair
30/8/2024,8:30 AM,79 °F,94%,29.73 in,Partly Cloudy
30/8/2024,9:00 AM,84 °F,79%,29.76 in,Partly Cloudy
30/8/2024,9:30 AM,84 °F,79%,29.73 in,Partly Cloudy
30/8/2024,10:00 AM,88 °F,62%,29.73 in,Fair
30/8/2024,10:30 AM,88 °F,62%,29.73 in,Fair
30/8/2024,11:00 AM,90 °F,62%,29.73 in,Fair
30/8/2024,11:30 AM,90 °F,55%,29.70 in,Fair
30/8/2024,12:00 PM,91 °F,55%,29.70 in,Fair
30/8/2024,12:30 PM,91 °F,55%,29.67 in,Fair
30/8/2024,1:00 PM,91 °F,55%,29.67 in,Partly Cloudy
30/8/2024,1:30 PM,93 °F,52%,29.64 in,Partly Cloudy
30/8/2024,2:00 PM,93 °F,52%,29.64 in,Partly Cloudy
30/8/2024,2:30 PM,93 °F,52%,29.64 in,Partly Cloudy
30/8/2024,3:00 PM,93 °F,52%,29.64 in,Partly Cloudy
30/8/2024,3:30 PM,93 °F,56%,29.61 in,Partly Cloudy
30/8/2024,4:00 PM,93 °F,56%,29.61 in,Fair
30/8/2024,4:30 PM,93 °F,49%,29.61 in,Fair
30/8/2024,5:00 PM,93 °F,49%,29.61 in,Fair
30/8/2024,5:30 PM,91 °F,52%,29.64 in,Fair
30/8/2024,6:00 PM,90 °F,59%,29.64 in,Fair
30/8/2024,6:30 PM,88 °F,66%,29.67 in,Fair
30/8/2024,7:00 PM,86 °F,70%,29.67 in,Fair
30/8/2024,7:30 PM,86 °F,70%,29.67 in,Fair
30/8/2024,8:00 PM,84 °F,74%,29.70 in,Fair
30/8/2024,8:30 PM,84 °F,74%,29.70 in,Fair
30/8/2024,9:00 PM,82 °F,79%,29.73 in,Fair
30/8/2024,9:30 PM,82 °F,79%,29.73 in,Fair
30/8/2024,10:00 PM,81 °F,84%,29.76 in,Fair
30/8/2024,10:30 PM,81 °F,84%,29.76 in,Fair
30/8/2024,11:00 PM,81 °F,84%,29.76 in,Fair
30/8/2024,11:30 PM,81 °F,84%,29.76 in,Fair
31/8/2024,12:00 AM,81 °F,84%,29.76 in,Fair
31/8/2024,12:30 AM,79 °F,89%,29.73 in,Fair
31/8/2024,1:00 AM,79 °F,89%,29.73 in,Fair
31/8/2024,1:30 AM,79 °F,89%,29.73 in,Fair
31/8/2024,2:00 AM,79 °F,89%,29.73 in,Fair
31/8/2024,2:30 AM,77 °F,94%,29.73 in,Fair
31/8/2024,3:00 AM,77 °F,94%,29.73 in,Fair
31/8/2024,3:30 AM,77 °F,94%,29.73 in,Fair
31/8/2024,4:00 AM,77 °F,94%,29.70 in,Fair
31/8/2024,4:30 AM,77 °F,94%,29.70 in,Fair
31/8/2024,5:00 AM,77 °F,94%,29.70 in,Partly Cloudy
31/8/2024,5:30 AM,77 °F,94%,29.70 in,Partly Cloudy
31/8/2024,6:00 AM,77 °F,94%,29.70 in,Partly Cloudy
31/8/2024,6:30 AM,77 °F,94%,29.70 in,Partly Cloudy
31/8/2024,7:00 AM,77 °F,94%,29.70 in,Partly Cloudy
31/8/2024,7:30 AM,79 °F,89%,29.73 in,Partly Cloudy
31/8/2024,8:00 AM,79 °F,89%,29.73 in,Partly Cloudy
31/8/2024,8:30 AM,81 °F,89%,29.73 in,Partly Cloudy
31/8/2024,9:00 AM,81 °F,89%,29.76 in,Partly Cloudy
31/8/2024,9:30 AM,82 °F,84%,29.76 in,Partly Cloudy
31/8/2024,10:00 AM,86 °F,79%,29.76 in,Partly Cloudy
31/8/2024,10:30 AM,86 °F,74%,29.73 in,Partly Cloudy
31/8/2024,11:00 AM,86 °F,74%,29.73 in,Partly Cloudy
31/8/2024,11:30 AM,86 °F,74%,29.73 in,Partly Cloudy
31/8/2024,12:00 PM,88 °F,70%,29.73 in,Partly Cloudy
31/8/2024,12:30 PM,88 °F,70%,29.70 in,Partly Cloudy
31/8/2024,1:00 PM,88 °F,66%,29.67 in,Partly Cloudy
31/8/2024,1:30 PM,88 °F,66%,29.67 in,Partly Cloudy
31/8/2024,2:00 PM,90 °F,62%,29.67 in,Partly Cloudy
31/8/2024,2:30 PM,90 °F,59%,29.64 in,Partly Cloudy
31/8/2024,3:00 PM,90 °F,59%,29.64 in,Partly Cloudy
31/8/2024,3:30 PM,90 °F,62%,29.64 in,Partly Cloudy
31/8/2024,4:00 PM,88 °F,66%,29.64 in,Mostly Cloudy
31/8/2024,4:30 PM,88 °F,66%,29.64 in,Partly Cloudy
31/8/2024,5:00 PM,88 °F,66%,29.64 in,Partly Cloudy
31/8/2024,5:30 PM,88 °F,70%,29.64 in,Fair
31/8/2024,6:00 PM,88 °F,70%,29.64 in,Fair
31/8/2024,6:30 PM,86 °F,74%,29.67 in,Fair
31/8/2024,7:00 PM,84 °F,79%,29.67 in,Fair
31/8/2024,7:30 PM,84 °F,74%,29.67 in,Fair
31/8/2024,8:00 PM,84 °F,74%,29.67 in,Fair
31/8/2024,8:30 PM,82 °F,79%,29.70 in,Fair
31/8/2024,9:00 PM,82 °F,79%,29.73 in,Fair
31/8/2024,9:30 PM,81 °F,89%,29.73 in,Fair
31/8/2024,10:00 PM,81 °F,84%,29.73 in,Fair
31/8/2024,10:30 PM,81 °F,84%,29.76 in,Fair
31/8/2024,11:00 PM,79 °F,94%,29.76 in,Fair
31/8/2024,11:30 PM,79 °F,89%,29.73 in,Fair
1/9/2024,12:00 AM,79 °F,89%,29.73 in,Fair
1/9/2024,12:30 AM,77 °F,94%,29.73 in,Fair
1/9/2024,1:00 AM,77 °F,94%,29.73 in,Fair
1/9/2024,1:30 AM,77 °F,94%,29.70 in,Fair
1/9/2024,2:00 AM,77 °F,94%,29.70 in,Fair
1/9/2024,2:30 AM,77 °F,94%,29.67 in,Fair
1/9/2024,3:00 AM,77 °F,94%,29.67 in,Fair
1/9/2024,3:30 AM,77 °F,94%,29.67 in,Partly Cloudy
1/9/2024,4:00 AM,77 °F,94%,29.64 in,Partly Cloudy
1/9/2024,4:30 AM,75 °F,100%,29.67 in,Partly Cloudy
1/9/2024,5:00 AM,75 °F,100%,29.67 in,Partly Cloudy
1/9/2024,5:30 AM,75 °F,94%,29.67 in,Partly Cloudy
1/9/2024,6:00 AM,77 °F,94%,29.67 in,Partly Cloudy
1/9/2024,6:30 AM,75 °F,100%,29.67 in,Partly Cloudy
1/9/2024,7:00 AM,77 °F,94%,29.70 in,Mist
1/9/2024,7:30 AM,79 °F,89%,29.70 in,Mist
1/9/2024,8:00 AM,79 °F,89%,29.73 in,Partly Cloudy
1/9/2024,8:30 AM,81 °F,89%,29.73 in,Fair
1/9/2024,9:00 AM,86 °F,74%,29.73 in,Fair
1/9/2024,9:30 AM,86 °F,74%,29.73 in,Partly Cloudy
1/9/2024,10:00 AM,88 °F,66%,29.73 in,Partly Cloudy
1/9/2024,10:30 AM,90 °F,62%,29.73 in,Partly Cloudy
1/9/2024,11:00 AM,91 °F,59%,29.70 in,Partly Cloudy
1/9/2024,11:30 AM,91 °F,59%,29.70 in,Partly Cloudy
1/9/2024,12:00 PM,91 °F,55%,29.67 in,Partly Cloudy
1/9/2024,12:30 PM,91 °F,59%,29.67 in,Partly Cloudy
1/9/2024,1:00 PM,91 °F,59%,29.64 in,Partly Cloudy
1/9/2024,1:30 PM,91 °F,59%,29.64 in,Mostly Cloudy
1/9/2024,2:00 PM,91 °F,59%,29.61 in,Mostly Cloudy
1/9/2024,2:30 PM,91 °F,55%,29.61 in,Partly Cloudy
1/9/2024,3:00 PM,91 °F,55%,29.58 in,Partly Cloudy
1/9/2024,3:30 PM,91 °F,59%,29.58 in,Partly Cloudy
1/9/2024,4:00 PM,91 °F,52%,29.58 in,Mostly Cloudy
1/9/2024,4:30 PM,90 °F,59%,29.58 in,Mostly Cloudy
1/9/2024,5:00 PM,90 °F,55%,29.58 in,Mostly Cloudy
1/9/2024,5:30 PM,88 °F,66%,29.58 in,Mostly Cloudy
1/9/2024,6:00 PM,86 °F,70%,29.61 in,Mostly Cloudy
1/9/2024,6:30 PM,86 °F,70%,29.61 in,Mostly Cloudy
1/9/2024,7:00 PM,86 °F,70%,29.61 in,Mostly Cloudy
1/9/2024,7:30 PM,84 °F,74%,29.64 in,Mostly Cloudy
1/9/2024,8:00 PM,84 °F,74%,29.64 in,Mostly Cloudy
1/9/2024,8:30 PM,84 °F,74%,29.67 in,Partly Cloudy
1/9/2024,9:00 PM,82 °F,79%,29.67 in,Partly Cloudy
1/9/2024,9:30 PM,82 °F,79%,29.70 in,Partly Cloudy
1/9/2024,10:00 PM,82 °F,79%,29.70 in,Mostly Cloudy
1/9/2024,10:30 PM,82 °F,79%,29.73 in,Mostly Cloudy
1/9/2024,11:00 PM,81 °F,84%,29.70 in,Mostly Cloudy
1/9/2024,11:30 PM,81 °F,84%,29.70 in,Mostly Cloudy
2/9/2024,12:00 AM,81 °F,89%,29.70 in,Partly Cloudy
2/9/2024,12:30 AM,81 °F,84%,29.70 in,Partly Cloudy
2/9/2024,1:00 AM,81 °F,84%,29.70 in,Partly Cloudy
2/9/2024,1:30 AM,81 °F,84%,29.67 in,Partly Cloudy
2/9/2024,2:00 AM,81 °F,84%,29.67 in,Partly Cloudy
2/9/2024,2:30 AM,81 °F,84%,29.67 in,Mostly Cloudy
2/9/2024,3:00 AM,81 °F,89%,29.64 in,Mostly Cloudy
2/9/2024,3:30 AM,79 °F,94%,29.64 in,Mostly Cloudy
2/9/2024,4:00 AM,79 °F,94%,29.64 in,Mostly Cloudy
2/9/2024,4:30 AM,79 °F,94%,29.64 in,Partly Cloudy
2/9/2024,5:00 AM,79 °F,94%,29.64 in,Partly Cloudy
2/9/2024,5:30 AM,79 °F,94%,29.61 in,Partly Cloudy
2/9/2024,6:00 AM,79 °F,94%,29.64 in,Partly Cloudy
2/9/2024,6:30 AM,79 °F,94%,29.64 in,Partly Cloudy
2/9/2024,7:00 AM,79 °F,94%,29.70 in,Partly Cloudy
2/9/2024,7:30 AM,81 °F,89%,29.70 in,Mostly Cloudy
2/9/2024,8:00 AM,81 °F,89%,29.70 in,Mostly Cloudy
2/9/2024,8:30 AM,82 °F,84%,29.73 in,Partly Cloudy
2/9/2024,9:00 AM,84 °F,79%,29.73 in,Mostly Cloudy
2/9/2024,9:30 AM,86 °F,74%,29.73 in,Mostly Cloudy
2/9/2024,10:00 AM,88 °F,70%,29.73 in,Mostly Cloudy
2/9/2024,10:30 AM,88 °F,66%,29.73 in,Mostly Cloudy
2/9/2024,11:00 AM,88 °F,66%,29.73 in,Mostly Cloudy
2/9/2024,11:30 AM,88 °F,70%,29.70 in,Showers in the Vicinity
2/9/2024,12:00 PM,86 °F,74%,29.67 in,Mostly Cloudy
2/9/2024,12:30 PM,88 °F,70%,29.67 in,Showers in the Vicinity
2/9/2024,1:00 PM,86 °F,70%,29.67 in,Showers in the Vicinity
2/9/2024,1:30 PM,86 °F,70%,29.67 in,Mostly Cloudy
2/9/2024,2:00 PM,86 °F,70%,29.64 in,Mostly Cloudy
2/9/2024,2:30 PM,86 °F,70%,29.64 in,Mostly Cloudy
2/9/2024,3:00 PM,86 °F,70%,29.61 in,Mostly Cloudy
2/9/2024,3:30 PM,86 °F,70%,29.61 in,Mostly Cloudy
2/9/2024,4:00 PM,84 °F,79%,29.61 in,Mostly Cloudy
2/9/2024,4:30 PM,82 °F,84%,29.61 in,Mostly Cloudy
2/9/2024,5:00 PM,82 °F,84%,29.64 in,Mostly Cloudy
2/9/2024,5:30 PM,81 °F,89%,29.64 in,Mostly Cloudy
2/9/2024,6:00 PM,81 °F,84%,29.64 in,Mostly Cloudy
2/9/2024,6:30 PM,81 °F,84%,29.64 in,Mostly Cloudy
2/9/2024,7:00 PM,79 °F,94%,29.67 in,Mostly Cloudy
2/9/2024,7:30 PM,79 °F,94%,29.67 in,Partly Cloudy
2/9/2024,8:00 PM,79 °F,94%,29.67 in,Partly Cloudy
2/9/2024,8:30 PM,79 °F,94%,29.70 in,Partly Cloudy
2/9/2024,9:00 PM,79 °F,94%,29.70 in,Partly Cloudy
2/9/2024,9:30 PM,79 °F,94%,29.73 in,Partly Cloudy
2/9/2024,10:00 PM,79 °F,89%,29.73 in,Partly Cloudy
2/9/2024,10:30 PM,79 °F,89%,29.73 in,Partly Cloudy
2/9/2024,11:00 PM,81 °F,84%,29.73 in,Partly Cloudy
2/9/2024,11:30 PM,79 °F,89%,29.76 in,Partly Cloudy
3/9/2024,12:00 AM,79 °F,89%,29.76 in,Mostly Cloudy
3/9/2024,12:30 AM,79 °F,89%,29.76 in,Mostly Cloudy
3/9/2024,1:00 AM,79 °F,89%,29.73 in,Mostly Cloudy
3/9/2024,1:30 AM,79 °F,94%,29.73 in,Partly Cloudy
3/9/2024,2:00 AM,77 °F,94%,29.70 in,Partly Cloudy
3/9/2024,2:30 AM,77 °F,94%,29.70 in,Partly Cloudy
3/9/2024,3:00 AM,77 °F,94%,29.70 in,Partly Cloudy
3/9/2024,3:30 AM,77 °F,94%,29.70 in,Partly Cloudy
3/9/2024,4:00 AM,77 °F,94%,29.70 in,Partly Cloudy
3/9/2024,4:30 AM,77 °F,89%,29.70 in,Partly Cloudy
3/9/2024,5:00 AM,79 °F,83%,29.70 in,Partly Cloudy
3/9/2024,5:30 AM,79 °F,89%,29.70 in,Light Rain
3/9/2024,6:00 AM,79 °F,83%,29.70 in,Mostly Cloudy
3/9/2024,6:30 AM,77 °F,94%,29.73 in,Mostly Cloudy
3/9/2024,7:00 AM,77 °F,94%,29.73 in,Mostly Cloudy
3/9/2024,7:30 AM,79 °F,83%,29.76 in,Mostly Cloudy
3/9/2024,8:00 AM,79 °F,83%,29.76 in,Mostly Cloudy
3/9/2024,8:30 AM,79 °F,89%,29.79 in,Mostly Cloudy
3/9/2024,9:00 AM,81 °F,84%,29.79 in,Mostly Cloudy
3/9/2024,9:30 AM,82 °F,74%,29.76 in,Mostly Cloudy
3/9/2024,10:00 AM,84 °F,74%,29.76 in,Mostly Cloudy
3/9/2024,10:30 AM,84 °F,74%,29.76 in,Mostly Cloudy
3/9/2024,11:00 AM,86 °F,70%,29.76 in,Mostly Cloudy
3/9/2024,11:30 AM,88 °F,66%,29.73 in,Mostly Cloudy
3/9/2024,12:00 PM,90 °F,59%,29.70 in,Mostly Cloudy
3/9/2024,12:30 PM,90 °F,59%,29.70 in,Mostly Cloudy
3/9/2024,1:00 PM,91 °F,55%,29.70 in,Mostly Cloudy
3/9/2024,1:30 PM,91 °F,55%,29.67 in,Mostly Cloudy
3/9/2024,2:00 PM,91 °F,55%,29.67 in,Mostly Cloudy
3/9/2024,2:30 PM,91 °F,59%,29.64 in,Mostly Cloudy
3/9/2024,3:00 PM,91 °F,55%,29.64 in,Mostly Cloudy
3/9/2024,3:30 PM,91 °F,55%,29.64 in,Mostly Cloudy
3/9/2024,4:00 PM,90 °F,62%,29.64 in,Mostly Cloudy
3/9/2024,4:30 PM,90 °F,59%,29.64 in,Mostly Cloudy
3/9/2024,5:00 PM,88 °F,62%,29.64 in,Mostly Cloudy
3/9/2024,5:30 PM,88 °F,62%,29.64 in,Mostly Cloudy
3/9/2024,6:00 PM,86 °F,66%,29.67 in,Mostly Cloudy
3/9/2024,6:30 PM,86 °F,70%,29.67 in,Mostly Cloudy
3/9/2024,7:00 PM,84 °F,70%,29.70 in,Mostly Cloudy
3/9/2024,7:30 PM,84 °F,70%,29.70 in,Mostly Cloudy
3/9/2024,8:00 PM,82 °F,74%,29.70 in,Mostly Cloudy
3/9/2024,8:30 PM,82 °F,74%,29.73 in,Mostly Cloudy
3/9/2024,9:00 PM,82 °F,74%,29.73 in,Partly Cloudy
3/9/2024,9:30 PM,81 °F,79%,29.73 in,Partly Cloudy
3/9/2024,10:00 PM,81 °F,79%,29.76 in,Partly Cloudy
3/9/2024,10:30 PM,79 °F,83%,29.76 in,Partly Cloudy
3/9/2024,11:00 PM,81 °F,79%,29.73 in,Partly Cloudy
3/9/2024,11:30 PM,81 °F,79%,29.73 in,Fair
4/9/2024,12:00 AM,79 °F,89%,29.73 in,Fair
4/9/2024,12:30 AM,79 °F,83%,29.73 in,Fair
4/9/2024,1:00 AM,79 °F,89%,29.73 in,Fair
4/9/2024,1:30 AM,77 °F,94%,29.70 in,Partly Cloudy
4/9/2024,2:00 AM,77 °F,94%,29.70 in,Partly Cloudy
4/9/2024,2:30 AM,77 °F,94%,29.70 in,Partly Cloudy
4/9/2024,3:00 AM,77 °F,94%,29.70 in,Partly Cloudy
4/9/2024,3:30 AM,77 °F,94%,29.67 in,Partly Cloudy
4/9/2024,4:00 AM,77 °F,94%,29.70 in,Partly Cloudy
4/9/2024,4:30 AM,77 °F,94%,29.70 in,Partly Cloudy
4/9/2024,5:00 AM,77 °F,94%,29.70 in,Partly Cloudy
4/9/2024,5:30 AM,77 °F,94%,29.70 in,Partly Cloudy
4/9/2024,6:00 AM,77 °F,94%,29.70 in,Partly Cloudy
4/9/2024,6:30 AM,77 °F,94%,29.70 in,Partly Cloudy
4/9/2024,7:00 AM,79 °F,89%,29.70 in,Partly Cloudy
4/9/2024,7:30 AM,79 °F,89%,29.73 in,Partly Cloudy
4/9/2024,8:00 AM,82 °F,84%,29.73 in,Partly Cloudy
4/9/2024,8:30 AM,84 °F,79%,29.73 in,Partly Cloudy
4/9/2024,9:00 AM,86 °F,74%,29.73 in,Partly Cloudy
4/9/2024,9:30 AM,88 °F,66%,29.73 in,Partly Cloudy
4/9/2024,10:00 AM,88 °F,66%,29.73 in,Mostly Cloudy
4/9/2024,10:30 AM,88 °F,66%,29.73 in,Mostly Cloudy
4/9/2024,11:00 AM,90 °F,62%,29.73 in,Mostly Cloudy
4/9/2024,11:30 AM,90 °F,62%,29.73 in,Mostly Cloudy
4/9/2024,12:00 PM,91 °F,59%,29.70 in,Mostly Cloudy
4/9/2024,12:30 PM,93 °F,52%,29.67 in,Mostly Cloudy
4/9/2024,1:00 PM,93 °F,49%,29.67 in,Mostly Cloudy
4/9/2024,1:30 PM,93 °F,49%,29.64 in,Mostly Cloudy
4/9/2024,2:00 PM,91 °F,55%,29.64 in,Mostly Cloudy
4/9/2024,2:30 PM,91 °F,55%,29.64 in,Mostly Cloudy
4/9/2024,3:00 PM,91 °F,52%,29.61 in,Mostly Cloudy
4/9/2024,3:30 PM,91 °F,52%,29.61 in,Mostly Cloudy
4/9/2024,4:00 PM,91 °F,52%,29.61 in,Mostly Cloudy
4/9/2024,4:30 PM,90 °F,55%,29.61 in,Mostly Cloudy
4/9/2024,5:00 PM,90 °F,55%,29.61 in,Mostly Cloudy
4/9/2024,5:30 PM,88 °F,58%,29.61 in,Mostly Cloudy
4/9/2024,6:00 PM,86 °F,62%,29.61 in,Mostly Cloudy
4/9/2024,6:30 PM,86 °F,66%,29.64 in,Mostly Cloudy
4/9/2024,7:00 PM,82 °F,79%,29.64 in,Light Rain
4/9/2024,7:30 PM,82 °F,79%,29.67 in,Mostly Cloudy
4/9/2024,8:00 PM,82 °F,79%,29.67 in,Mostly Cloudy
4/9/2024,8:30 PM,81 °F,84%,29.70 in,Mostly Cloudy
4/9/2024,9:00 PM,81 °F,84%,29.70 in,Partly Cloudy
4/9/2024,9:30 PM,81 °F,84%,29.73 in,Partly Cloudy
4/9/2024,10:00 PM,81 °F,84%,29.73 in,Mostly Cloudy
4/9/2024,10:30 PM,81 °F,84%,29.76 in,Light Rain
4/9/2024,11:00 PM,79 °F,89%,29.73 in,Mostly Cloudy
4/9/2024,11:30 PM,79 °F,89%,29.73 in,Mostly Cloudy
5/9/2024,12:00 AM,81 °F,84%,29.70 in,Mostly Cloudy
5/9/2024,12:30 AM,77 °F,94%,29.67 in,Mostly Cloudy
5/9/2024,1:00 AM,79 °F,89%,29.67 in,Mostly Cloudy
5/9/2024,1:30 AM,79 °F,89%,29.67 in,Mostly Cloudy
5/9/2024,2:00 AM,79 °F,89%,29.67 in,Partly Cloudy
5/9/2024,2:30 AM,79 °F,89%,29.67 in,Partly Cloudy
5/9/2024,3:00 AM,79 °F,89%,29.64 in,Mostly Cloudy
5/9/2024,3:30 AM,79 °F,89%,29.64 in,Mostly Cloudy
5/9/2024,4:00 AM,79 °F,83%,29.64 in,Mostly Cloudy
5/9/2024,4:30 AM,77 °F,89%,29.64 in,Mostly Cloudy
5/9/2024,5:00 AM,79 °F,83%,29.64 in,Mostly Cloudy
5/9/2024,5:30 AM,79 °F,83%,29.64 in,Partly Cloudy
5/9/2024,6:00 AM,77 °F,94%,29.64 in,Mostly Cloudy
5/9/2024,6:30 AM,77 °F,94%,29.64 in,Mostly Cloudy
5/9/2024,7:00 AM,79 °F,89%,29.67 in,Mostly Cloudy
5/9/2024,7:30 AM,79 °F,89%,29.67 in,Partly Cloudy
5/9/2024,8:00 AM,82 °F,79%,29.67 in,Fair
5/9/2024,8:30 AM,84 °F,74%,29.67 in,Fair
5/9/2024,9:00 AM,86 °F,70%,29.67 in,Fair
5/9/2024,9:30 AM,88 °F,62%,29.67 in,Fair
5/9/2024,10:00 AM,90 °F,55%,29.67 in,Fair
5/9/2024,10:30 AM,91 °F,52%,29.67 in,Fair
5/9/2024,11:00 AM,91 °F,55%,29.67 in,Fair
5/9/2024,11:30 AM,91 °F,55%,29.67 in,Partly Cloudy
5/9/2024,12:00 PM,91 °F,55%,29.67 in,Partly Cloudy
5/9/2024,12:30 PM,91 °F,55%,29.64 in,Showers in the Vicinity
5/9/2024,1:00 PM,88 °F,66%,29.64 in,Light Rain / Windy
5/9/2024,1:30 PM,91 °F,59%,29.64 in,Mostly Cloudy
5/9/2024,2:00 PM,90 °F,62%,29.61 in,Mostly Cloudy
5/9/2024,2:30 PM,91 °F,59%,29.61 in,Showers in the Vicinity
5/9/2024,3:00 PM,90 °F,62%,29.61 in,Showers in the Vicinity
5/9/2024,3:30 PM,90 °F,59%,29.61 in,Mostly Cloudy
5/9/2024,4:00 PM,88 °F,66%,29.58 in,Mostly Cloudy
5/9/2024,4:30 PM,90 °F,62%,29.58 in,Mostly Cloudy
5/9/2024,5:00 PM,88 °F,66%,29.58 in,Mostly Cloudy
5/9/2024,5:30 PM,88 °F,66%,29.58 in,Mostly Cloudy
5/9/2024,6:00 PM,86 °F,70%,29.61 in,Mostly Cloudy
5/9/2024,6:30 PM,82 °F,79%,29.58 in,Mostly Cloudy
5/9/2024,7:00 PM,82 °F,79%,29.58 in,Partly Cloudy
5/9/2024,7:30 PM,82 °F,79%,29.58 in,Partly Cloudy
5/9/2024,8:00 PM,81 °F,89%,29.61 in,Partly Cloudy
5/9/2024,8:30 PM,81 °F,89%,29.64 in,Partly Cloudy
5/9/2024,9:00 PM,81 °F,84%,29.64 in,Partly Cloudy
5/9/2024,9:30 PM,81 °F,89%,29.64 in,Partly Cloudy
5/9/2024,10:00 PM,81 °F,84%,29.67 in,Partly Cloudy
5/9/2024,10:30 PM,81 °F,84%,29.67 in,Partly Cloudy
5/9/2024,11:00 PM,81 °F,84%,29.67 in,Mostly Cloudy
5/9/2024,11:30 PM,79 °F,94%,29.67 in,Mostly Cloudy
6/9/2024,12:00 AM,79 °F,94%,29.67 in,Mostly Cloudy
6/9/2024,12:30 AM,79 °F,94%,29.67 in,Mostly Cloudy
6/9/2024,1:00 AM,79 °F,94%,29.64 in,Mostly Cloudy
6/9/2024,1:30 AM,79 °F,94%,29.64 in,Mostly Cloudy
6/9/2024,2:00 AM,79 °F,94%,29.64 in,Partly Cloudy
6/9/2024,2:30 AM,79 °F,94%,29.64 in,Partly Cloudy
6/9/2024,3:00 AM,79 °F,94%,29.64 in,Partly Cloudy
6/9/2024,3:30 AM,79 °F,94%,29.61 in,Partly Cloudy
6/9/2024,4:00 AM,79 °F,94%,29.64 in,Partly Cloudy
6/9/2024,4:30 AM,79 °F,94%,29.64 in,Partly Cloudy
6/9/2024,5:00 AM,77 °F,100%,29.64 in,Partly Cloudy
6/9/2024,5:30 AM,77 °F,100%,29.61 in,Partly Cloudy
6/9/2024,6:00 AM,77 °F,94%,29.64 in,Partly Cloudy
6/9/2024,6:30 AM,77 °F,100%,29.64 in,Partly Cloudy
6/9/2024,7:00 AM,79 °F,94%,29.64 in,Partly Cloudy
6/9/2024,7:30 AM,81 °F,89%,29.64 in,Fair
6/9/2024,8:00 AM,84 °F,79%,29.67 in,Fair
6/9/2024,8:30 AM,86 °F,74%,29.67 in,Fair
6/9/2024,9:00 AM,88 °F,70%,29.70 in,Partly Cloudy
6/9/2024,9:30 AM,90 °F,62%,29.70 in,Partly Cloudy
6/9/2024,10:00 AM,88 °F,75%,29.70 in,Partly Cloudy
6/9/2024,11:30 AM,88 °F,70%,29.67 in,Mostly Cloudy
6/9/2024,12:00 PM,86 °F,74%,29.67 in,Mostly Cloudy
6/9/2024,12:30 PM,90 °F,66%,29.64 in,Mostly Cloudy
6/9/2024,1:00 PM,90 °F,66%,29.61 in,Light Rain
6/9/2024,1:30 PM,91 °F,63%,29.61 in,Showers in the Vicinity
6/9/2024,2:00 PM,91 °F,63%,29.61 in,Mostly Cloudy
6/9/2024,2:30 PM,91 °F,59%,29.58 in,Showers in the Vicinity
6/9/2024,3:00 PM,91 °F,63%,29.58 in,Showers in the Vicinity
6/9/2024,3:30 PM,90 °F,66%,29.58 in,Mostly Cloudy
6/9/2024,4:00 PM,86 °F,74%,29.58 in,Mostly Cloudy
6/9/2024,4:30 PM,86 °F,74%,29.58 in,Showers in the Vicinity
6/9/2024,5:00 PM,82 °F,84%,29.61 in,Light Rain with Thunder
6/9/2024,5:30 PM,81 °F,89%,29.61 in,Mostly Cloudy
6/9/2024,6:00 PM,81 °F,89%,29.61 in,Mostly Cloudy
